QuarterID,GameID,Number,Name,AwayScore,HomeScore
56015,14315,2,2,36,32
56016,14315,3,3,32,34
56017,14315,4,4,22,33
56018,14314,1,1,32,25
56019,14314,2,2,31,25
56020,14314,3,3,24,22
56021,14314,4,4,20,27
56022,14317,1,1,32,27
56023,14317,2,2,28,18
56024,14317,3,3,16,39
56025,14317,4,4,28,29
56026,14312,5,OT,12,11
56027,14316,1,1,29,29
56028,14316,2,2,21,26
56029,14316,3,3,26,18
56030,14316,4,4,33,30
56031,14318,1,1,29,40
56032,14318,2,2,37,27
56033,14318,3,3,26,30
56034,14318,4,4,20,25
56035,14319,1,1,28,30
56036,14319,2,2,24,26
56037,14319,3,3,31,28
56038,14319,4,4,28,22
56039,14320,1,1,17,23
56040,14320,2,2,29,42
56041,14320,3,3,35,24
56042,14320,4,4,23,22
56043,14321,1,1,33,27
56044,14321,2,2,23,23
56045,14321,3,3,25,33
56046,14321,4,4,24,35
56047,14322,1,1,27,28
56048,14322,2,2,27,41
56049,14322,3,3,36,18
56050,14322,4,4,32,30
56051,14324,1,1,32,30
56052,14323,1,1,27,25
56053,14323,2,2,24,30
56054,14323,3,3,36,26
56055,14323,4,4,20,33
56056,14324,2,2,25,38
56057,14324,3,3,22,24
56058,14324,4,4,26,27
56059,14325,1,1,26,28
56060,14325,2,2,22,32
56061,14325,3,3,21,31
56062,14325,4,4,24,23
56063,14326,1,1,23,40
56064,14326,2,2,29,28
56065,14326,3,3,33,28
56066,14326,4,4,33,26
56067,14329,1,1,23,26
56068,14329,2,2,27,31
56069,14329,3,3,41,44
56070,14329,4,4,17,25
56071,14327,1,1,20,39
56072,14327,2,2,27,31
56073,14327,3,3,27,28
56074,14327,4,4,40,31
56075,14328,1,1,35,28
56076,14328,2,2,28,29
56077,14328,3,3,25,20
56078,14328,4,4,29,21
56079,14330,1,1,20,33
56080,14330,2,2,31,28
56081,14330,3,3,24,21
56082,14330,4,4,25,27
56083,14331,1,1,13,31
56084,14331,2,2,31,26
56085,14331,3,3,31,36
56086,14331,4,4,28,25
56087,14332,1,1,16,31
56088,14332,2,2,28,25
56089,14332,3,3,37,22
56090,14332,4,4,21,28
56091,14333,1,1,31,33
56092,14333,2,2,25,31
56093,14333,3,3,28,22
56094,14333,4,4,30,21
56095,14334,1,1,34,34
56096,14334,2,2,39,26
56097,14334,3,3,25,25
56098,14334,4,4,14,37
56099,14336,1,1,25,32
56100,14336,2,2,28,33
56101,14336,3,3,27,23
56102,14336,4,4,28,37
56103,14335,1,1,25,28
56104,14335,2,2,28,31
56105,14335,3,3,40,30
56106,14335,4,4,26,18
56107,14337,1,1,37,23
56108,14337,2,2,31,31
56109,14337,3,3,27,16
56110,14337,4,4,28,32
56111,14338,1,1,21,23
56112,14338,2,2,29,37
56113,14338,3,3,28,31
56114,14338,4,4,37,28
56115,14339,1,1,33,31
56116,14339,2,2,39,30
56117,14339,3,3,38,22
56118,14339,4,4,24,26
56119,14340,1,1,36,35
56120,14340,2,2,34,30
56121,14340,3,3,36,30
56122,14340,4,4,33,30
56123,14341,1,1,23,27
56124,14341,2,2,29,34
56125,14341,3,3,28,22
56126,14341,4,4,26,30
56127,14342,1,1,17,20
56128,14342,2,2,34,22
56129,14342,3,3,35,21
56130,14342,4,4,21,47
56131,14343,1,1,37,30
56132,14343,2,2,19,29
56133,14343,3,3,21,25
56134,14343,4,4,16,35
56135,14345,1,1,33,27
56136,14345,2,2,30,30
56137,14345,3,3,26,29
56138,14345,4,4,23,32
56139,14344,1,1,22,21
56140,14344,2,2,33,38
56141,14344,3,3,18,24
56142,14344,4,4,16,34
56143,14346,1,1,23,28
56144,14346,2,2,32,25
56145,14346,3,3,36,25
56146,14346,4,4,37,26
56147,14349,1,1,19,30
56148,14349,2,2,25,24
56149,14349,3,3,35,24
56150,14349,4,4,28,29
56151,14347,1,1,32,42
56152,14347,2,2,32,29
56153,14347,3,3,30,23
56154,14347,4,4,24,27
56155,14351,1,1,28,28
56156,14351,2,2,26,23
56157,14351,3,3,27,32
56158,14351,4,4,14,20
56159,14350,1,1,32,37
56160,14350,2,2,31,27
56161,14350,3,3,31,27
56162,14350,4,4,27,24
56163,14348,1,1,30,23
56164,14348,2,2,30,29
56165,14348,3,3,34,34
56166,14348,4,4,31,23
56167,14352,1,1,28,32
56168,14352,2,2,24,21
56169,14352,3,3,29,23
56170,14352,4,4,23,31
56171,14353,1,1,46,31
56172,14353,2,2,26,30
56173,14353,3,3,36,28
56174,14353,4,4,37,26
56175,14354,1,1,34,22
56176,14354,2,2,22,27
56177,14354,3,3,26,32
56178,14354,4,4,31,30
56179,14349,5,OT,8,13
56180,14356,1,1,37,21
56181,14356,2,2,28,36
56182,14356,3,3,32,22
56183,14356,4,4,16,25
56184,14355,1,1,31,31
56185,14355,2,2,23,25
56186,14355,3,3,28,21
56187,14355,4,4,20,17
56188,14357,1,1,22,22
56189,14357,2,2,21,35
56190,14357,3,3,24,27
56191,14357,4,4,37,29
56192,14358,1,1,28,19
56193,14358,2,2,27,28
56194,14358,3,3,33,22
56195,14358,4,4,30,33
56196,14359,1,1,30,38
56197,14359,2,2,18,31
56198,14359,3,3,25,31
56199,14359,4,4,36,21
56200,14360,1,1,29,28
56201,14360,2,2,39,36
56202,14360,3,3,19,28
56203,14360,4,4,17,24
56204,14361,1,1,31,33
56205,14361,2,2,20,30
56206,14361,3,3,35,23
56207,14361,4,4,25,20
56208,14362,1,1,29,26
56209,14362,2,2,29,29
56210,14362,3,3,26,25
56211,14362,4,4,28,20
56212,14363,1,1,23,31
56213,14363,2,2,25,37
56214,14363,3,3,28,38
56215,14363,4,4,26,26
56216,14364,1,1,24,15
56217,14364,2,2,22,26
56218,14364,3,3,33,20
56219,14364,4,4,15,21
56220,14365,1,1,23,18
56221,14365,2,2,26,29
56222,14365,3,3,37,27
56223,14365,4,4,24,23
56224,14366,1,1,24,20
56225,14366,2,2,23,32
56226,14366,3,3,27,27
56227,14366,4,4,24,23
56228,14367,1,1,21,26
56229,14367,2,2,29,22
56230,14367,3,3,21,31
56231,14367,4,4,19,11
56232,14368,1,1,22,37
56233,14368,2,2,30,25
56234,14368,3,3,24,34
56235,14368,4,4,39,25
56236,14367,5,OT,7,7
56237,14367,6,OT2,8,7
56238,14369,1,1,22,33
56239,14369,2,2,25,29
56240,14369,3,3,34,30
56241,14369,4,4,36,37
56242,14371,1,1,26,18
56243,14371,2,2,27,25
56244,14371,3,3,19,22
56245,14371,4,4,22,29
56246,14370,1,1,21,19
56247,14370,2,2,26,27
56248,14370,3,3,21,25
56249,14370,4,4,29,27
56250,14372,1,1,32,19
56251,14372,2,2,31,21
56252,14372,3,3,21,23
56253,14372,4,4,28,23
56254,14373,1,1,27,25
56255,14373,2,2,28,33
56256,14373,3,3,27,26
56257,14373,4,4,30,29
56258,14371,5,OT,10,8
56259,14374,1,1,29,25
56260,14374,2,2,22,18
56261,14374,3,3,27,23
56262,14374,4,4,18,39
56263,14375,1,1,11,26
56264,14375,2,2,28,24
56265,14375,3,3,29,32
56266,14375,4,4,42,37
56267,14376,1,1,36,25
56268,14376,2,2,23,29
56269,14376,3,3,30,25
56270,14376,4,4,24,18
56271,14377,1,1,32,19
56272,14377,2,2,13,29
56273,14377,3,3,23,38
56274,14377,4,4,30,34
56275,14378,1,1,19,35
56276,14378,2,2,24,29
56277,14378,3,3,22,19
56278,14378,4,4,16,33
56279,14381,1,1,27,21
56280,14381,2,2,22,22
56281,14381,3,3,18,17
56282,14381,4,4,27,28
56283,14379,1,1,20,42
56284,14379,2,2,34,21
56285,14379,3,3,25,25
56286,14379,4,4,19,20
56287,14380,1,1,33,28
56288,14382,1,1,33,23
56289,14382,2,2,26,35
56290,14382,3,3,27,20
56291,14382,4,4,21,22
56292,14380,2,2,26,26
56293,14380,3,3,20,31
56294,14380,4,4,29,23
56295,14384,1,1,25,37
56296,14384,2,2,21,19
56297,14384,3,3,28,22
56298,14384,4,4,26,33
56299,14385,1,1,28,30
56300,14385,2,2,27,29
56301,14385,3,3,25,42
56302,14385,4,4,29,35
56303,14383,1,1,41,41
56304,14383,2,2,31,33
56305,14383,3,3,45,24
56306,14383,4,4,24,23
56307,14386,1,1,31,30
56308,14386,2,2,28,19
56309,14386,3,3,22,28
56310,14386,4,4,31,33
56311,14387,1,1,34,32
56312,14387,2,2,37,32
56313,14387,3,3,32,31
56314,14387,4,4,25,25
56315,14380,5,OT,8,9
56316,14388,1,1,22,32
56317,14388,2,2,39,31
56318,14388,3,3,32,29
56319,14388,4,4,27,15
56320,14389,1,1,22,20
56321,14389,2,2,25,27
56322,14389,3,3,29,33
56323,14389,4,4,22,17
56324,14390,1,1,37,36
56325,14390,2,2,27,28
56326,14390,3,3,29,22
56327,14390,4,4,19,41
56328,14391,1,1,32,31
56329,14392,1,1,20,31
56330,14392,2,2,26,25
56331,14392,3,3,29,30
56332,14392,4,4,29,31
56333,14391,2,2,25,31
56334,14391,3,3,24,26
56335,14391,4,4,34,32
56336,14393,1,1,19,25
56337,14393,2,2,24,29
56338,14393,3,3,26,30
56339,14393,4,4,26,24
56340,14394,1,1,25,21
56341,14394,2,2,22,36
56342,14394,3,3,27,15
56343,14394,4,4,27,21
56344,14395,1,1,39,29
56345,14395,2,2,24,42
56346,14395,3,3,18,19
56347,14395,4,4,24,33
56348,14396,1,1,31,20
56349,14397,1,1,29,27
56350,14396,2,2,24,32
56351,14396,3,3,40,25
56352,14396,4,4,28,25
56353,14397,2,2,21,22
56354,14397,3,3,30,25
56355,14397,4,4,23,29
56356,14398,1,1,21,19
56357,14398,2,2,19,20
56358,14398,3,3,18,29
56359,14398,4,4,23,36
56360,14399,1,1,19,38
56361,14399,2,2,36,26
56362,14399,3,3,28,25
56363,14399,4,4,39,27
56364,14397,5,OT,12,19
56365,14401,1,1,24,18
56366,14401,2,2,26,25
56367,14401,3,3,30,30
56368,14401,4,4,29,19
56369,14400,1,1,27,29
56370,14400,2,2,16,38
56371,14400,3,3,23,29
56372,14400,4,4,31,19
56373,14402,1,1,28,23
56374,14402,2,2,29,17
56375,14402,3,3,31,33
56376,14402,4,4,17,14
56377,14405,1,1,25,27
56378,14404,1,1,32,25
56379,14404,2,2,23,28
56380,14404,3,3,20,24
56381,14404,4,4,25,23
56382,14405,2,2,18,32
56383,14405,3,3,26,27
56384,14405,4,4,28,31
56385,14403,1,1,26,38
56386,14403,2,2,26,31
56387,14403,3,3,37,23
56388,14403,4,4,15,38
56389,14406,1,1,32,20
56390,14406,2,2,19,30
56391,14406,3,3,27,27
56392,14406,4,4,23,29
56393,14404,5,OT,13,17
56394,14407,1,1,31,29
56395,14407,2,2,31,29
56396,14407,3,3,32,25
56397,14407,4,4,28,18
56398,14408,1,1,27,25
56399,14408,2,2,21,26
56400,14408,3,3,29,32
56401,14408,4,4,16,34
56402,14409,1,1,23,19
56403,14409,2,2,28,33
56404,14409,3,3,20,25
56405,14409,4,4,33,29
56406,14410,1,1,17,43
56407,14410,2,2,24,31
56408,14410,3,3,38,27
56409,14410,4,4,28,16
56410,14412,1,1,27,37
56411,14412,2,2,35,27
56412,14412,3,3,30,24
56413,14412,4,4,32,28
56414,14411,1,1,31,29
56415,14411,2,2,21,30
56416,14411,3,3,30,26
56417,14411,4,4,27,21
56418,14413,1,1,20,18
56419,14413,2,2,19,24
56420,14413,3,3,21,21
56421,14413,4,4,16,21
56422,14414,1,1,25,22
56423,14414,2,2,22,29
56424,14414,3,3,29,19
56425,14414,4,4,26,28
56426,14415,1,1,19,34
56427,14415,2,2,22,24
56428,14415,3,3,26,23
56429,14415,4,4,17,18
56430,14417,1,1,27,27
56431,14417,2,2,19,28
56432,14417,3,3,28,21
56433,14417,4,4,35,27
56434,14416,1,1,30,31
56435,14416,2,2,35,29
56436,14416,3,3,28,33
56437,14416,4,4,18,30
56438,14418,1,1,42,26
56439,14418,2,2,18,37
56440,14418,3,3,37,27
56441,14418,4,4,26,38
56442,14419,1,1,33,30
56443,14419,2,2,30,39
56444,14419,3,3,16,37
56445,14419,4,4,33,20
56446,14420,1,1,32,19
56447,14422,1,1,27,31
56448,14420,2,2,23,34
56449,14420,3,3,25,29
56450,14420,4,4,26,27
56451,14422,2,2,39,27
56452,14422,3,3,25,20
56453,14422,4,4,31,25
56454,14421,1,1,22,27
56455,14421,2,2,22,29
56456,14421,3,3,35,28
56457,14421,4,4,6,21
56458,14423,1,1,27,20
56459,14423,2,2,26,40
56460,14423,3,3,31,36
56461,14423,4,4,24,22
56462,14424,1,1,37,29
56463,14424,2,2,24,22
56464,14424,3,3,26,32
56465,14424,4,4,25,37
56466,14425,1,1,30,42
56467,14425,2,2,32,32
56468,14425,3,3,21,31
56469,14425,4,4,30,18
56470,14426,1,1,40,27
56471,14426,2,2,25,30
56472,14426,3,3,39,23
56473,14426,4,4,36,34
56474,14427,1,1,24,33
56475,14427,2,2,24,19
56476,14427,3,3,35,28
56477,14427,4,4,38,22
56478,14428,1,1,33,25
56479,14428,2,2,19,22
56480,14428,3,3,24,28
56481,14428,4,4,33,21
56482,14430,1,1,34,27
56483,14430,2,2,32,26
56484,14430,3,3,25,26
56485,14430,4,4,30,27
56486,14429,1,1,26,43
56487,14429,2,2,34,21
56488,14429,3,3,35,32
56489,14429,4,4,16,20
56490,14431,1,1,30,28
56491,14431,2,2,25,24
56492,14431,3,3,30,21
56493,14431,4,4,26,31
56494,14432,1,1,19,31
56495,14432,2,2,36,30
56496,14432,3,3,35,34
56497,14432,4,4,24,33
56498,14435,1,1,31,29
56499,14435,2,2,35,42
56500,14435,3,3,25,32
56501,14435,4,4,27,24
56502,14433,1,1,32,20
56503,14433,2,2,25,24
56504,14433,3,3,23,40
56505,14433,4,4,23,19
56506,14434,1,1,25,23
56507,14434,2,2,31,36
56508,14434,3,3,27,21
56509,14434,4,4,28,24
56510,14436,1,1,25,26
56511,14436,2,2,27,22
56512,14436,3,3,24,32
56513,14436,4,4,41,35
56514,14433,5,OT,20,17
56515,14437,1,1,45,29
56516,14437,2,2,24,47
56517,14437,3,3,31,38
56518,14437,4,4,32,21
56519,14438,1,1,19,31
56520,14438,2,2,27,34
56521,14438,3,3,35,29
56522,14438,4,4,30,28
56523,14439,1,1,24,20
56524,14439,2,2,42,28
56525,14439,3,3,28,31
56526,14439,4,4,24,24
56527,14440,1,1,27,31
56528,14440,2,2,35,26
56529,14440,3,3,34,20
56530,14440,4,4,25,37
56531,14441,1,1,22,23
56532,14441,2,2,25,33
56533,14441,3,3,32,19
56534,14441,4,4,20,31
56535,14442,1,1,22,20
56536,14442,2,2,17,32
56537,14442,3,3,32,23
56538,14442,4,4,18,26
56539,14444,1,1,17,26
56540,14444,2,2,23,25
56541,14444,3,3,32,23
56542,14444,4,4,22,25
56543,14445,1,1,27,29
56544,14445,2,2,15,15
56545,14445,3,3,37,21
56546,14445,4,4,36,39
56547,14443,1,1,31,31
56548,14443,2,2,21,31
56549,14443,3,3,34,28
56550,14443,4,4,27,30
56551,14446,1,1,29,31
56552,14446,2,2,35,25
56553,14446,3,3,27,30
56554,14446,4,4,32,29
56555,14447,1,1,35,36
56556,14447,2,2,33,28
56557,14447,3,3,27,33
56558,14447,4,4,33,29
56559,14449,1,1,22,27
56560,14449,2,2,30,38
56561,14449,3,3,29,26
56562,14449,4,4,23,35
56563,14448,1,1,27,33
56564,14448,2,2,28,28
56565,14448,3,3,27,27
56566,14448,4,4,28,30
56567,14450,1,1,19,26
56568,14450,2,2,21,26
56569,14450,3,3,24,38
56570,14450,4,4,34,21
56571,14451,1,1,27,29
56572,14451,2,2,27,38
56573,14451,3,3,30,28
56574,14451,4,4,31,18
56575,14452,1,1,15,24
56576,14452,2,2,31,32
56577,14452,3,3,23,22
56578,14452,4,4,32,21
56579,14453,1,1,27,23
56580,14453,2,2,22,25
56581,14453,3,3,25,29
56582,14453,4,4,27,24
56583,14454,1,1,32,27
56584,14454,2,2,24,24
56585,14454,3,3,28,31
56586,14454,4,4,28,37
56587,14455,1,1,26,29
56588,14455,2,2,27,24
56589,14455,3,3,25,34
56590,14455,4,4,36,16
56591,14453,5,OT,10,2
56592,14456,1,1,21,26
56593,14456,2,2,24,36
56594,14456,3,3,25,23
56595,14456,4,4,17,32
56596,14460,1,1,29,31
56597,14458,1,1,31,23
56598,14460,2,2,31,24
56599,14460,3,3,22,26
56600,14460,4,4,18,19
56601,14457,1,1,34,22
56602,14459,1,1,23,32
56603,14458,2,2,31,26
56604,14458,3,3,38,23
56605,14458,4,4,22,36
56606,14459,2,2,29,37
56607,14459,3,3,20,28
56608,14459,4,4,17,26
56609,14457,2,2,31,25
56610,14457,3,3,34,36
56611,14457,4,4,30,31
56612,14461,1,1,45,29
56613,14461,2,2,32,33
56614,14461,3,3,22,23
56615,14461,4,4,23,30
56616,14462,1,1,27,32
56617,14462,2,2,29,27
56618,14462,3,3,30,30
56619,14462,4,4,21,17
56620,14463,1,1,21,23
56621,14463,2,2,27,25
56622,14463,3,3,27,44
56623,14463,4,4,33,31
56624,14464,1,1,29,39
56625,14464,2,2,24,33
56626,14464,3,3,16,23
56627,14464,4,4,35,33
56628,14460,5,OT,12,10
56629,14465,1,1,19,19
56630,14465,2,2,28,20
56631,14465,3,3,34,33
56632,14465,4,4,26,26
56633,14466,1,1,26,32
56634,14466,2,2,24,29
56635,14466,3,3,31,22
56636,14466,4,4,21,19
56637,14467,1,1,35,26
56638,14467,2,2,20,22
56639,14467,3,3,25,29
56640,14467,4,4,18,32
56641,14468,1,1,34,28
56642,14468,2,2,13,31
56643,14468,3,3,27,41
56644,14468,4,4,28,16
56645,14466,5,OT,13,10
56646,14469,1,1,21,37
56647,14469,2,2,27,23
56648,14469,3,3,19,29
56649,14469,4,4,25,24
56650,14470,1,1,21,30
56651,14470,2,2,30,26
56652,14470,3,3,28,25
56653,14470,4,4,22,30
56654,14473,1,1,33,31
56655,14473,2,2,34,30
56656,14473,3,3,28,25
56657,14473,4,4,28,25
56658,14471,1,1,42,32
56659,14471,2,2,27,25
56660,14471,3,3,20,32
56661,14471,4,4,24,28
56662,14472,1,1,29,27
56663,14472,2,2,25,19
56664,14472,3,3,25,26
56665,14472,4,4,37,33
56666,14474,1,1,32,37
56667,14474,2,2,25,26
56668,14474,3,3,41,37
56669,14474,4,4,23,34
56670,14476,1,1,25,27
56671,14476,2,2,23,31
56672,14476,3,3,27,19
56673,14476,4,4,19,21
56674,14477,1,1,13,29
56675,14477,2,2,25,32
56676,14477,3,3,24,26
56677,14477,4,4,30,22
56678,14475,1,1,45,27
56679,14475,2,2,34,31
56680,14475,3,3,20,28
56681,14475,4,4,30,28
56682,14478,1,1,34,18
56683,14478,2,2,19,26
56684,14478,3,3,37,31
56685,14478,4,4,37,31
56686,14479,1,1,20,22
56687,14479,2,2,33,26
56688,14479,3,3,30,25
56689,14479,4,4,17,36
56690,14480,1,1,20,22
56691,14480,2,2,21,35
56692,14480,3,3,35,45
56693,14480,4,4,33,37
56694,14481,1,1,24,41
56695,14481,2,2,33,31
56696,14481,3,3,25,42
56697,14481,4,4,23,26
56698,14482,1,1,35,20
56699,14482,2,2,26,29
56700,14482,3,3,20,22
56701,14482,4,4,27,28
56702,14483,1,1,41,19
56703,14483,2,2,32,30
56704,14483,3,3,29,33
56705,14483,4,4,23,28
56706,14484,1,1,22,20
56707,14484,2,2,28,21
56708,14484,3,3,16,32
56709,14484,4,4,25,36
56710,14485,1,1,23,18
56711,14485,2,2,28,24
56712,14485,3,3,34,29
56713,14485,4,4,26,32
56714,14486,1,1,32,24
56715,14486,2,2,32,31
56716,14486,3,3,33,25
56717,14486,4,4,25,21
56718,14488,1,1,23,34
56719,14488,2,2,32,32
56720,14488,3,3,38,25
56721,14488,4,4,34,25
56722,14487,1,1,31,27
56723,14487,2,2,29,28
56724,14487,3,3,34,29
56725,14487,4,4,27,40
56726,14491,1,1,26,27
56727,14491,2,2,33,33
56728,14491,3,3,17,35
56729,14491,4,4,26,27
56730,14490,1,1,21,28
56731,14490,2,2,22,23
56732,14490,3,3,26,31
56733,14490,4,4,36,22
56734,14489,1,1,16,37
56735,14489,2,2,30,33
56736,14489,3,3,20,22
56737,14489,4,4,20,16
56738,14493,1,1,24,18
56739,14492,1,1,30,29
56740,14493,2,2,21,28
56741,14493,3,3,26,25
56742,14493,4,4,21,29
56743,14492,2,2,22,37
56744,14492,3,3,22,23
56745,14492,4,4,30,25
56746,14495,1,1,23,22
56747,14495,2,2,26,18
56748,14495,3,3,20,29
56749,14495,4,4,26,32
56750,14494,1,1,32,23
56751,14494,2,2,31,29
56752,14494,3,3,26,25
56753,14494,4,4,13,25
56754,14496,1,1,14,28
56755,14496,2,2,23,27
56756,14496,3,3,34,28
56757,14496,4,4,30,30
56758,14497,1,1,30,33
56759,14497,2,2,33,27
56760,14497,3,3,29,19
56761,14497,4,4,25,25
56762,14494,5,OT,15,8
56763,14499,1,1,33,25
56764,14499,2,2,32,27
56765,14499,3,3,21,33
56766,14499,4,4,28,27
56767,14498,1,1,26,25
56768,14498,2,2,20,37
56769,14498,3,3,43,29
56770,14498,4,4,23,24
56771,14500,1,1,27,21
56772,14500,2,2,21,26
56773,14500,3,3,22,37
56774,14500,4,4,29,44
56775,14501,1,1,25,28
56776,14501,2,2,26,28
56777,14501,3,3,32,28
56778,14501,4,4,27,39
56779,14502,1,1,30,26
56780,14502,2,2,29,19
56781,14502,3,3,29,29
56782,14502,4,4,30,33
56783,14503,1,1,23,29
56784,14503,2,2,17,36
56785,14503,3,3,36,43
56786,14503,4,4,26,20
56787,14504,1,1,37,32
56788,14504,2,2,24,35
56789,14504,3,3,22,18
56790,14504,4,4,27,36
56791,14505,1,1,36,26
56792,14506,1,1,26,31
56793,14506,2,2,24,35
56794,14506,3,3,21,40
56795,14506,4,4,32,22
56796,14505,2,2,29,21
56797,14505,3,3,29,24
56798,14505,4,4,30,26
56799,14507,1,1,27,24
56800,14507,2,2,30,35
56801,14507,3,3,34,23
56802,14507,4,4,25,21
56803,14508,1,1,28,25
56804,14508,2,2,29,29
56805,14508,3,3,33,32
56806,14508,4,4,16,31
56807,14509,1,1,17,24
56808,14509,2,2,34,27
56809,14509,3,3,26,24
56810,14509,4,4,23,31
56811,14510,1,1,26,24
56812,14512,1,1,38,25
56813,14511,1,1,24,30
56814,14512,2,2,35,30
56815,14512,3,3,24,28
56816,14512,4,4,33,38
56817,14511,2,2,30,29
56818,14511,3,3,22,18
56819,14511,4,4,28,22
56820,14510,2,2,34,31
56821,14510,3,3,20,30
56822,14510,4,4,26,30
56823,14513,1,1,25,28
56824,14513,2,2,17,29
56825,14513,3,3,27,17
56826,14513,4,4,17,26
56827,14514,1,1,28,26
56828,14514,2,2,32,21
56829,14514,3,3,30,30
56830,14514,4,4,27,30
56831,14515,1,1,35,31
56832,14515,2,2,36,36
56833,14515,3,3,37,26
56834,14515,4,4,19,30
56835,14516,1,1,35,29
56836,14516,2,2,30,29
56837,14516,3,3,24,30
56838,14516,4,4,30,30
56839,14517,1,1,25,32
56840,14517,2,2,33,20
56841,14517,3,3,32,27
56842,14517,4,4,31,19
56843,14518,1,1,28,25
56844,14518,2,2,21,31
56845,14518,3,3,42,31
56846,14518,4,4,31,35
56847,14519,1,1,20,36
56848,14519,2,2,38,40
56849,14519,3,3,29,30
56850,14519,4,4,36,22
56851,14518,5,OT,10,16
56852,14521,1,1,26,34
56853,14521,2,2,22,33
56854,14521,3,3,28,24
56855,14521,4,4,19,31
56856,14520,1,1,19,34
56857,14520,2,2,26,28
56858,14520,3,3,28,23
56859,14520,4,4,40,28
56860,14520,5,OT,21,18
56861,14524,1,1,26,38
56862,14522,1,1,26,32
56863,14524,2,2,25,27
56864,14524,3,3,25,35
56865,14524,4,4,35,40
56866,14522,2,2,35,35
56867,14522,3,3,32,32
56868,14522,4,4,21,17
56869,14523,1,1,24,21
56870,14523,2,2,23,25
56871,14523,3,3,24,35
56872,14523,4,4,18,19
56873,14525,1,1,40,26
56874,14525,2,2,21,21
56875,14525,3,3,31,31
56876,14525,4,4,23,30
56877,14526,1,1,25,27
56878,14526,2,2,31,27
56879,14526,3,3,20,38
56880,14526,4,4,33,21
56881,14527,1,1,29,27
56882,14527,2,2,38,31
56883,14527,3,3,21,41
56884,14527,4,4,33,21
56885,14528,1,1,37,38
56886,14528,2,2,26,34
56887,14528,3,3,26,26
56888,14528,4,4,23,22
56889,14529,1,1,33,35
56890,14529,2,2,39,45
56891,14529,3,3,30,30
56892,14529,4,4,31,20
56893,14530,1,1,30,22
56894,14530,2,2,27,20
56895,14530,3,3,36,29
56896,14530,4,4,24,26
56897,14531,1,1,26,20
56898,14531,2,2,34,31
56899,14531,3,3,27,25
56900,14531,4,4,36,43
56901,14532,1,1,36,29
56902,14532,2,2,35,26
56903,14532,3,3,32,21
56904,14532,4,4,33,27
56905,14533,1,1,28,25
56906,14533,2,2,24,21
56907,14533,3,3,18,23
56908,14533,4,4,20,18
56909,14535,1,1,32,39
56910,14535,2,2,26,23
56911,14535,3,3,31,22
56912,14535,4,4,33,28
56913,14534,1,1,33,31
56914,14534,2,2,40,25
56915,14534,3,3,29,31
56916,14534,4,4,14,31
56917,14536,1,1,25,28
56918,14536,2,2,27,25
56919,14536,3,3,19,29
56920,14536,4,4,24,27
56921,14537,1,1,27,34
56922,14537,2,2,32,31
56923,14537,3,3,32,17
56924,14537,4,4,33,33
56925,14538,1,1,24,32
56926,14539,1,1,22,38
56927,14539,2,2,27,25
56928,14539,3,3,28,32
56929,14539,4,4,24,28
56930,14538,2,2,33,32
56931,14538,3,3,20,23
56932,14538,4,4,29,32
56933,14540,1,1,31,28
56934,14540,2,2,23,32
56935,14540,3,3,30,26
56936,14540,4,4,18,21
56937,14541,1,1,15,21
56938,14541,2,2,29,29
56939,14541,3,3,30,31
56940,14541,4,4,41,26
56941,14542,1,1,35,30
56942,14542,2,2,23,30
56943,14542,3,3,23,23
56944,14542,4,4,19,23
56945,14543,1,1,36,25
56946,14543,2,2,21,35
56947,14543,3,3,26,22
56948,14543,4,4,39,35
56949,14544,1,1,29,32
56950,14544,2,2,35,36
56951,14544,3,3,26,23
56952,14544,4,4,27,20
56953,14550,1,1,19,27
56954,14550,2,2,32,18
56955,14550,3,3,21,20
56956,14550,4,4,34,18
56957,14546,1,1,22,25
56958,14546,2,2,35,39
56959,14546,3,3,14,23
56960,14546,4,4,41,20
56961,14545,1,1,26,26
56962,14545,2,2,23,24
56963,14545,3,3,30,14
56964,14545,4,4,27,22
56965,14548,1,1,23,30
56966,14549,1,1,31,30
56967,14549,2,2,38,20
56968,14549,3,3,29,27
56969,14549,4,4,28,39
56970,14548,2,2,29,23
56971,14548,3,3,25,31
56972,14548,4,4,21,27
56973,14547,1,1,24,21
56974,14547,2,2,34,35
56975,14547,3,3,20,20
56976,14547,4,4,27,29
56977,14547,5,OT,8,13
56978,14551,1,1,30,33
56979,14551,2,2,25,36
56980,14551,3,3,25,35
56981,14551,4,4,27,35
56982,14552,1,1,26,29
56983,14552,2,2,29,25
56984,14552,3,3,26,25
56985,14552,4,4,26,21
56986,14553,1,1,28,26
56987,14553,2,2,38,25
56988,14553,3,3,30,32
56989,14553,4,4,24,35
56990,14554,1,1,23,29
56991,14554,2,2,21,27
56992,14554,3,3,19,24
56993,14554,4,4,25,38
56994,14555,1,1,23,27
56995,14555,2,2,34,26
56996,14555,3,3,35,34
56997,14555,4,4,21,26
56998,14555,5,OT,11,16
56999,14556,1,1,24,24
57000,14556,2,2,36,25
57001,14556,3,3,22,29
57002,14556,4,4,28,29
57003,14558,1,1,24,21
57004,14558,2,2,36,30
57005,14558,3,3,32,38
57006,14558,4,4,28,25
57007,14557,1,1,27,26
57008,14557,2,2,23,31
57009,14557,3,3,25,36
57010,14557,4,4,31,34
