QuarterID,GameID,Number,Name,AwayScore,HomeScore
64966,16877,1,1,31,22
64967,16877,2,2,37,35
64968,16877,3,3,34,20
64969,16877,4,4,21,32
64970,16878,1,1,25,32
64971,16878,2,2,21,17
64972,16878,3,3,23,30
64973,16878,4,4,27,26
64974,16871,5,OT,5,14
64975,16879,1,1,29,23
64976,16879,2,2,16,28
64977,16879,3,3,17,35
64978,16879,4,4,31,33
64979,16880,1,1,19,26
64980,16880,2,2,25,23
64981,16880,3,3,40,12
64982,16880,4,4,23,22
64983,16881,1,1,27,24
64984,16881,2,2,31,24
64985,16881,3,3,37,21
64986,16881,4,4,16,36
64987,16882,1,1,22,35
64988,16882,2,2,22,27
64989,16882,3,3,28,21
64990,16882,4,4,29,29
64991,16883,1,1,25,32
64992,16883,2,2,35,38
64993,16883,3,3,22,24
64994,16883,4,4,31,24
64995,16884,1,1,28,18
64996,16884,2,2,22,19
64997,16884,3,3,32,22
64998,16884,4,4,22,33
64999,16886,1,1,31,34
65000,16886,2,2,34,30
65001,16886,3,3,28,31
65002,16886,4,4,34,26
65003,16885,1,1,20,9
65004,16885,2,2,32,29
65005,16885,3,3,22,24
65006,16885,4,4,15,29
65007,16887,1,1,26,32
65008,16887,2,2,17,38
65009,16887,3,3,28,28
65010,16887,4,4,31,31
65011,16888,1,1,29,34
65012,16888,2,2,26,26
65013,16888,3,3,24,30
65014,16888,4,4,27,24
65015,16889,1,1,24,32
65016,16889,2,2,20,26
65017,16889,3,3,33,31
65018,16889,4,4,23,31
65019,16891,1,1,30,25
65020,16892,1,1,27,30
65021,16891,2,2,31,23
65022,16891,3,3,29,26
65023,16891,4,4,30,22
65024,16892,2,2,30,27
65025,16892,3,3,31,30
65026,16892,4,4,14,19
65027,16890,1,1,27,23
65028,16890,2,2,24,21
65029,16890,3,3,29,19
65030,16890,4,4,35,26
65031,16893,1,1,18,33
65032,16893,2,2,35,34
65033,16893,3,3,26,24
65034,16893,4,4,16,33
65035,16894,1,1,30,17
65036,16894,2,2,24,28
65037,16894,3,3,23,26
65038,16894,4,4,23,19
65039,16897,1,1,25,25
65040,16895,1,1,19,22
65041,16895,2,2,18,17
65042,16895,3,3,28,25
65043,16895,4,4,33,28
65044,16896,1,1,31,12
65045,16896,2,2,37,32
65046,16896,3,3,24,26
65047,16896,4,4,37,37
65048,16897,2,2,33,16
65049,16897,3,3,22,32
65050,16897,4,4,20,32
65051,16898,1,1,31,30
65052,16898,2,2,25,30
65053,16898,3,3,28,33
65054,16898,4,4,27,36
65055,16899,1,1,20,16
65056,16899,2,2,29,32
65057,16899,3,3,25,21
65058,16899,4,4,10,23
65059,16903,1,1,20,33
65060,16903,2,2,36,41
65061,16903,3,3,15,31
65062,16903,4,4,31,31
65063,16902,1,1,23,24
65064,16902,2,2,20,19
65065,16902,3,3,31,24
65066,16902,4,4,29,23
65067,16900,1,1,32,35
65068,16900,2,2,26,14
65069,16900,3,3,25,30
65070,16900,4,4,18,32
65071,16901,1,1,18,21
65072,16901,2,2,22,18
65073,16901,3,3,26,23
65074,16901,4,4,33,34
65075,16904,1,1,33,24
65076,16904,2,2,27,37
65077,16904,3,3,25,24
65078,16904,4,4,28,33
65079,16905,1,1,33,25
65080,16905,2,2,24,23
65081,16905,3,3,37,25
65082,16905,4,4,27,30
65083,16906,1,1,31,34
65084,16906,2,2,32,24
65085,16906,3,3,35,18
65086,16906,4,4,19,23
65087,16907,1,1,28,30
65088,16907,2,2,19,33
65089,16907,3,3,19,34
65090,16907,4,4,19,23
65091,16908,1,1,20,25
65092,16908,2,2,33,32
65093,16908,3,3,18,26
65094,16908,4,4,21,23
65095,16910,1,1,29,24
65096,16910,2,2,22,21
65097,16910,3,3,14,30
65098,16910,4,4,22,22
65099,16909,1,1,21,24
65100,16909,2,2,20,25
65101,16909,3,3,32,24
65102,16909,4,4,16,24
65103,16911,1,1,29,30
65104,16911,2,2,20,28
65105,16911,3,3,28,33
65106,16911,4,4,22,19
65107,16914,1,1,25,31
65108,16914,2,2,16,31
65109,16914,3,3,32,19
65110,16914,4,4,26,28
65111,16912,1,1,34,21
65112,16912,2,2,18,26
65113,16912,3,3,18,34
65114,16912,4,4,28,32
65115,16915,1,1,21,23
65116,16915,2,2,29,26
65117,16915,3,3,22,18
65118,16915,4,4,32,31
65119,16913,1,1,32,30
65120,16913,2,2,21,34
65121,16913,3,3,30,21
65122,16913,4,4,19,24
65123,16917,1,1,19,22
65124,16917,2,2,22,31
65125,16917,3,3,23,27
65126,16917,4,4,25,21
65127,16916,1,1,18,22
65128,16916,2,2,30,22
65129,16916,3,3,24,33
65130,16916,4,4,25,30
65131,16919,1,1,33,24
65132,16919,2,2,30,24
65133,16919,3,3,22,33
65134,16919,4,4,22,31
65135,16918,1,1,22,25
65136,16918,2,2,24,20
65137,16918,3,3,27,23
65138,16918,4,4,25,37
65139,16921,1,1,27,29
65140,16921,2,2,24,25
65141,16921,3,3,17,27
65142,16921,4,4,36,8
65143,16922,1,1,19,21
65144,16922,2,2,21,26
65145,16922,3,3,30,36
65146,16922,4,4,27,29
65147,16923,1,1,20,34
65148,16923,2,2,33,32
65149,16923,3,3,25,27
65150,16923,4,4,12,22
65151,16924,1,1,24,30
65152,16924,2,2,29,26
65153,16924,3,3,32,38
65154,16924,4,4,23,26
65155,16920,1,1,27,32
65156,16920,2,2,36,29
65157,16920,3,3,17,31
65158,16920,4,4,23,27
65159,16925,1,1,24,23
65160,16925,2,2,34,29
65161,16925,3,3,29,17
65162,16925,4,4,16,20
65163,16926,1,1,26,23
65164,16926,2,2,30,28
65165,16926,3,3,30,19
65166,16926,4,4,19,32
65167,16927,1,1,22,27
65168,16927,2,2,26,36
65169,16927,3,3,37,35
65170,16927,4,4,33,23
65171,16929,1,1,41,25
65172,16929,2,2,21,28
65173,16929,3,3,21,37
65174,16929,4,4,30,25
65175,16928,1,1,38,30
65176,16928,2,2,23,30
65177,16928,3,3,21,33
65178,16928,4,4,26,37
65179,16930,1,1,29,16
65180,16931,1,1,24,34
65181,16931,2,2,23,24
65182,16931,3,3,21,22
65183,16931,4,4,21,16
65184,16930,2,2,26,27
65185,16930,3,3,14,29
65186,16930,4,4,12,22
65187,16932,1,1,30,30
65188,16932,2,2,23,22
65189,16932,3,3,35,26
65190,16932,4,4,26,30
65191,16934,1,1,30,27
65192,16934,2,2,33,18
65193,16934,3,3,33,21
65194,16934,4,4,12,23
65195,16933,1,1,24,27
65196,16933,2,2,27,28
65197,16933,3,3,33,24
65198,16933,4,4,20,33
65199,16935,1,1,21,13
65200,16935,2,2,26,34
65201,16935,3,3,26,25
65202,16935,4,4,26,34
65203,16936,1,1,19,32
65204,16936,2,2,27,26
65205,16936,3,3,18,38
65206,16936,4,4,30,15
65207,16937,1,1,25,26
65208,16937,2,2,18,15
65209,16937,3,3,32,30
65210,16937,4,4,25,32
65211,16938,1,1,21,25
65212,16938,2,2,27,35
65213,16938,3,3,29,29
65214,16938,4,4,28,26
65215,16939,1,1,23,30
65216,16939,2,2,22,28
65217,16939,3,3,29,31
65218,16939,4,4,31,22
65219,16941,1,1,23,40
65220,16940,1,1,24,36
65221,16941,2,2,20,32
65222,16941,3,3,28,41
65223,16941,4,4,24,25
65224,16940,2,2,26,26
65225,16940,3,3,21,34
65226,16940,4,4,37,21
65227,16943,1,1,29,28
65228,16943,2,2,25,21
65229,16943,3,3,30,31
65230,16943,4,4,39,25
65231,16942,1,1,25,30
65232,16942,2,2,21,25
65233,16942,3,3,32,31
65234,16942,4,4,33,32
65235,16944,1,1,22,19
65236,16944,2,2,25,27
65237,16944,3,3,15,25
65238,16944,4,4,29,26
65239,16945,1,1,30,26
65240,16945,2,2,31,42
65241,16945,3,3,23,31
65242,16945,4,4,37,17
65243,16946,1,1,20,25
65244,16946,2,2,25,26
65245,16946,3,3,29,21
65246,16946,4,4,29,37
65247,16947,1,1,28,48
65248,16947,2,2,32,25
65249,16947,3,3,18,27
65250,16947,4,4,19,26
65251,16948,1,1,24,36
65252,16948,2,2,23,25
65253,16948,3,3,30,31
65254,16948,4,4,27,27
65255,16950,1,1,24,27
65256,16950,2,2,28,36
65257,16950,3,3,32,19
65258,16950,4,4,33,30
65259,16949,1,1,26,27
65260,16949,2,2,33,23
65261,16949,3,3,24,23
65262,16949,4,4,26,30
65263,16951,1,1,27,32
65264,16952,1,1,21,22
65265,16951,2,2,33,34
65266,16951,3,3,11,27
65267,16951,4,4,30,20
65268,16952,2,2,26,30
65269,16952,3,3,16,34
65270,16952,4,4,27,22
65271,16954,1,1,31,16
65272,16954,2,2,36,30
65273,16954,3,3,22,15
65274,16954,4,4,20,16
65275,16953,1,1,28,29
65276,16953,2,2,38,21
65277,16953,3,3,23,19
65278,16953,4,4,21,27
65279,16955,1,1,16,36
65280,16955,2,2,20,41
65281,16955,3,3,20,28
65282,16955,4,4,36,18
65283,16956,1,1,24,20
65284,16956,2,2,33,24
65285,16956,3,3,33,31
65286,16956,4,4,25,36
65287,16957,1,1,27,30
65288,16957,2,2,27,30
65289,16957,3,3,38,36
65290,16957,4,4,27,22
65291,16958,1,1,28,33
65292,16958,2,2,27,19
65293,16958,3,3,22,30
65294,16958,4,4,25,12
65295,16959,1,1,20,25
65296,16959,2,2,26,28
65297,16959,3,3,21,23
65298,16959,4,4,33,16
65299,16960,1,1,20,36
65300,16960,2,2,31,27
65301,16960,3,3,30,20
65302,16960,4,4,19,23
65303,16961,1,1,27,33
65304,16961,2,2,25,33
65305,16961,3,3,27,24
65306,16961,4,4,21,29
65307,16962,1,1,21,26
65308,16962,2,2,21,22
65309,16962,3,3,38,28
65310,16962,4,4,23,27
65311,16962,5,OT,9,1
65312,16963,1,1,36,33
65313,16963,2,2,25,33
65314,16963,3,3,26,20
65315,16963,4,4,33,29
65316,16965,1,1,24,28
65317,16965,2,2,28,21
65318,16965,3,3,30,28
65319,16965,4,4,24,22
65320,16964,1,1,26,31
65321,16964,2,2,34,35
65322,16964,3,3,22,18
65323,16964,4,4,30,28
65324,16966,1,1,29,22
65325,16966,2,2,33,27
65326,16966,3,3,35,27
65327,16966,4,4,26,28
65328,16967,1,1,27,36
65329,16970,1,1,27,30
65330,16970,2,2,35,24
65331,16970,3,3,20,32
65332,16970,4,4,19,27
65333,16971,1,1,21,25
65334,16967,2,2,23,36
65335,16967,3,3,23,23
65336,16967,4,4,29,32
65337,16968,1,1,32,30
65338,16968,2,2,32,25
65339,16968,3,3,18,35
65340,16968,4,4,31,28
65341,16972,1,1,25,32
65342,16972,2,2,34,39
65343,16972,3,3,32,21
65344,16972,4,4,35,21
65345,16971,2,2,28,27
65346,16971,3,3,32,28
65347,16971,4,4,29,24
65348,16969,1,1,26,32
65349,16969,2,2,26,32
65350,16969,3,3,22,24
65351,16969,4,4,19,26
65352,16973,1,1,27,27
65353,16973,2,2,38,31
65354,16973,3,3,38,25
65355,16973,4,4,21,23
65356,16964,5,OT,12,4
65357,16975,1,1,36,32
65358,16975,2,2,35,37
65359,16975,3,3,21,24
65360,16975,4,4,29,32
65361,16974,1,1,34,23
65362,16974,2,2,27,29
65363,16974,3,3,23,34
65364,16974,4,4,12,30
65365,16976,1,1,18,30
65366,16976,2,2,22,34
65367,16976,3,3,22,18
65368,16976,4,4,34,25
65369,16979,1,1,28,30
65370,16979,2,2,30,38
65371,16979,3,3,25,31
65372,16979,4,4,32,34
65373,16978,1,1,27,27
65374,16978,2,2,28,19
65375,16978,3,3,35,23
65376,16978,4,4,33,19
65377,16977,1,1,33,27
65378,16977,2,2,24,17
65379,16977,3,3,31,27
65380,16977,4,4,30,26
65381,16980,1,1,35,31
65382,16981,1,1,25,27
65383,16980,2,2,22,35
65384,16980,3,3,24,26
65385,16980,4,4,16,22
65386,16982,1,1,29,21
65387,16982,2,2,33,27
65388,16982,3,3,43,18
65389,16982,4,4,27,34
65390,16981,2,2,31,27
65391,16981,3,3,20,14
65392,16981,4,4,25,31
65393,16983,1,1,14,30
65394,16983,2,2,23,22
65395,16983,3,3,26,18
65396,16983,4,4,25,26
65397,16985,1,1,23,28
65398,16984,1,1,27,16
65399,16984,2,2,31,31
65400,16984,3,3,32,26
65401,16984,4,4,30,36
65402,16985,2,2,23,17
65403,16985,3,3,26,30
65404,16985,4,4,26,22
65405,16986,1,1,26,27
65406,16986,2,2,18,31
65407,16986,3,3,26,33
65408,16986,4,4,33,27
65409,16987,1,1,20,20
65410,16987,2,2,23,23
65411,16987,3,3,30,35
65412,16987,4,4,27,22
65413,16987,5,OT,12,12
65414,16987,6,OT2,12,12
65415,16987,7,OT3,17,13
65416,16988,1,1,35,20
65417,16988,2,2,21,21
65418,16988,3,3,16,29
65419,16988,4,4,28,30
65420,16989,1,1,28,27
65421,16989,2,2,23,23
65422,16989,3,3,34,24
65423,16989,4,4,14,16
65424,16990,1,1,34,20
65425,16990,2,2,22,26
65426,16990,3,3,34,26
65427,16990,4,4,23,35
65428,16991,1,1,27,20
65429,16992,1,1,22,27
65430,16992,2,2,27,27
65431,16992,3,3,20,24
65432,16992,4,4,23,27
65433,16991,2,2,22,26
65434,16991,3,3,23,28
65435,16991,4,4,35,30
65436,16993,1,1,30,43
65437,16993,2,2,41,30
65438,16993,3,3,28,37
65439,16993,4,4,36,25
65440,16988,5,OT,13,13
65441,16994,1,1,41,36
65442,16994,2,2,20,33
65443,16994,3,3,30,24
65444,16994,4,4,29,21
65445,16988,6,OT2,8,7
65446,16995,1,1,23,37
65447,16995,2,2,22,27
65448,16995,3,3,22,32
65449,16995,4,4,38,31
65450,16993,5,OT,8,11
65451,16996,1,1,20,24
65452,16996,2,2,24,18
65453,16996,3,3,31,26
65454,16996,4,4,30,22
65455,16997,1,1,26,26
65456,16997,2,2,26,21
65457,16997,3,3,39,27
65458,16997,4,4,27,26
65459,16999,1,1,25,38
65460,16998,1,1,27,26
65461,16999,2,2,27,38
65462,16999,3,3,22,30
65463,16999,4,4,27,22
65464,16998,2,2,27,25
65465,16998,3,3,26,25
65466,16998,4,4,29,21
65467,17000,1,1,21,23
65468,17000,2,2,27,28
65469,17000,3,3,22,32
65470,17000,4,4,36,27
65471,17001,1,1,19,31
65472,17001,2,2,24,23
65473,17001,3,3,35,27
65474,17001,4,4,18,20
65475,17002,1,1,32,23
65476,17002,2,2,31,20
65477,17002,3,3,32,35
65478,17002,4,4,25,33
65479,17005,1,1,26,20
65480,17005,2,2,31,28
65481,17005,3,3,19,30
65482,17005,4,4,22,22
65483,17004,1,1,23,28
65484,17004,2,2,14,18
65485,17004,3,3,23,26
65486,17004,4,4,29,30
65487,17003,1,1,31,30
65488,17003,2,2,27,39
65489,17003,3,3,27,35
65490,17003,4,4,34,29
65491,17007,1,1,20,20
65492,17007,2,2,31,25
65493,17007,3,3,27,39
65494,17007,4,4,21,32
65495,17006,1,1,30,23
65496,17006,2,2,22,18
65497,17006,3,3,35,24
65498,17006,4,4,27,31
65499,17008,1,1,23,21
65500,17008,2,2,26,32
65501,17008,3,3,35,41
65502,17008,4,4,23,35
65503,17009,1,1,37,22
65504,17009,2,2,30,30
65505,17009,3,3,23,26
65506,17009,4,4,33,26
65507,17010,1,1,28,33
65508,17010,2,2,33,27
65509,17010,3,3,23,28
65510,17010,4,4,26,24
65511,17011,1,1,27,18
65512,17011,2,2,23,21
65513,17011,3,3,20,28
65514,17011,4,4,28,24
65515,17012,1,1,35,31
65516,17012,2,2,19,25
65517,17012,3,3,24,24
65518,17012,4,4,18,24
65519,17014,1,1,20,28
65520,17014,2,2,30,31
65521,17014,3,3,37,15
65522,17014,4,4,30,18
65523,17013,1,1,21,27
65524,17013,2,2,24,27
65525,17013,3,3,17,29
65526,17013,4,4,30,27
65527,17017,1,1,24,24
65528,17015,1,1,38,29
65529,17015,2,2,27,28
65530,17015,3,3,22,31
65531,17015,4,4,27,23
65532,17017,2,2,33,29
65533,17017,3,3,31,38
65534,17017,4,4,19,24
65535,17016,1,1,29,15
65536,17016,2,2,34,32
65537,17016,3,3,20,32
65538,17016,4,4,20,29
65539,17018,1,1,20,21
65540,17018,2,2,20,23
65541,17018,3,3,23,20
65542,17018,4,4,24,24
65543,17019,1,1,31,16
65544,17019,2,2,30,27
65545,17019,3,3,26,20
65546,17019,4,4,24,22
65547,17021,1,1,41,25
65548,17021,2,2,27,35
65549,17021,3,3,27,37
65550,17021,4,4,30,30
65551,17022,1,1,24,26
65552,17022,2,2,29,34
65553,17022,3,3,20,21
65554,17022,4,4,41,29
65555,17020,1,1,41,23
65556,17020,2,2,26,23
65557,17020,3,3,35,29
65558,17020,4,4,37,32
65559,17023,1,1,29,21
65560,17023,2,2,33,31
65561,17023,3,3,37,24
65562,17023,4,4,25,39
65563,17024,1,1,37,19
65564,17024,2,2,32,32
65565,17024,3,3,20,32
65566,17024,4,4,30,32
65567,17025,1,1,23,26
65568,17025,2,2,17,22
65569,17025,3,3,28,25
65570,17025,4,4,25,24
65571,17026,1,1,16,31
65572,17026,2,2,20,41
65573,17026,3,3,26,41
65574,17026,4,4,17,39
65575,17027,1,1,18,30
65576,17027,2,2,33,39
65577,17027,3,3,30,18
65578,17027,4,4,22,27
65579,17028,1,1,32,22
65580,17028,2,2,36,25
65581,17028,3,3,16,18
65582,17028,4,4,30,18
65583,17029,1,1,32,25
65584,17029,2,2,30,30
65585,17029,3,3,30,26
65586,17029,4,4,21,23
65587,17030,1,1,34,29
65588,17030,2,2,31,17
65589,17030,3,3,34,26
65590,17030,4,4,17,29
65591,17032,1,1,34,27
65592,17032,2,2,21,32
65593,17032,3,3,30,27
65594,17032,4,4,20,24
65595,17031,1,1,31,22
65596,17031,2,2,13,30
65597,17031,3,3,34,35
65598,17031,4,4,20,9
65599,17033,1,1,24,31
65600,17033,2,2,32,23
65601,17033,3,3,27,30
65602,17033,4,4,33,34
65603,17034,1,1,14,19
65604,17034,2,2,30,29
65605,17034,3,3,35,20
65606,17034,4,4,28,23
65607,17035,1,1,25,38
65608,17035,2,2,31,21
65609,17035,3,3,41,41
65610,17035,4,4,33,37
65611,17037,1,1,23,22
65612,17037,2,2,30,28
65613,17037,3,3,34,29
65614,17037,4,4,32,36
65615,17036,1,1,21,28
65616,17036,2,2,27,23
65617,17036,3,3,20,29
65618,17036,4,4,28,38
65619,17038,1,1,30,25
65620,17038,2,2,30,24
65621,17038,3,3,32,22
65622,17038,4,4,21,28
65623,17039,1,1,28,34
65624,17039,2,2,24,22
65625,17039,3,3,27,26
65626,17039,4,4,32,25
65627,17040,1,1,23,34
65628,17040,2,2,29,35
65629,17040,3,3,24,36
65630,17040,4,4,26,19
65631,17041,1,1,22,18
65632,17041,2,2,27,19
65633,17041,3,3,23,21
65634,17041,4,4,25,32
65635,17042,1,1,36,21
65636,17042,2,2,31,37
65637,17042,3,3,32,30
65638,17042,4,4,13,19
65639,17044,1,1,29,29
65640,17044,2,2,16,21
65641,17044,3,3,25,26
65642,17044,4,4,29,28
65643,17043,1,1,38,23
65644,17043,2,2,26,35
65645,17043,3,3,39,26
65646,17043,4,4,42,33
65647,17045,1,1,32,29
65648,17045,2,2,28,26
65649,17045,3,3,31,27
65650,17045,4,4,18,26
65651,17046,1,1,30,30
65652,17046,2,2,38,31
65653,17046,3,3,31,31
65654,17046,4,4,31,35
65655,17047,1,1,12,23
65656,17047,2,2,30,40
65657,17047,3,3,26,21
65658,17047,4,4,22,18
65659,17048,1,1,26,28
65660,17048,2,2,23,29
65661,17048,3,3,36,37
65662,17048,4,4,23,24
65663,17051,1,1,23,34
65664,17050,1,1,18,28
65665,17050,2,2,29,30
65666,17050,3,3,31,30
65667,17050,4,4,32,28
65668,17051,2,2,44,28
65669,17051,3,3,28,31
65670,17051,4,4,24,26
65671,17049,1,1,28,37
65672,17049,2,2,22,26
65673,17049,3,3,22,18
65674,17049,4,4,42,22
65675,17052,1,1,34,25
65676,17052,2,2,26,24
65677,17052,3,3,22,18
65678,17052,4,4,23,23
65679,17053,1,1,27,18
65680,17053,2,2,22,28
65681,17053,3,3,22,31
65682,17053,4,4,26,32
65683,17055,1,1,33,24
65684,17055,2,2,28,24
65685,17055,3,3,35,30
65686,17055,4,4,25,32
65687,17054,1,1,24,24
65688,17054,2,2,26,32
65689,17054,3,3,28,32
65690,17054,4,4,26,24
65691,17056,1,1,33,26
65692,17056,2,2,15,25
65693,17056,3,3,22,28
65694,17056,4,4,34,29
65695,17051,5,OT,8,5
65696,17057,1,1,26,31
65697,17057,2,2,18,34
65698,17057,3,3,35,33
65699,17057,4,4,16,28
65700,17058,1,1,27,26
65701,17058,2,2,21,23
65702,17058,3,3,29,25
65703,17058,4,4,25,16
65704,17059,1,1,21,27
65705,17059,2,2,29,35
65706,17059,3,3,25,24
65707,17059,4,4,27,13
65708,17060,1,1,28,28
65709,17060,2,2,34,28
65710,17060,3,3,33,25
65711,17060,4,4,26,28
65712,17061,1,1,33,31
65713,17061,2,2,22,29
65714,17061,3,3,20,31
65715,17061,4,4,27,26
65716,17062,1,1,24,29
65717,17064,1,1,29,36
65718,17063,1,1,27,29
65719,17065,1,1,26,26
65720,17063,2,2,25,31
65721,17063,3,3,37,26
65722,17063,4,4,17,20
65723,17065,2,2,25,27
65724,17065,3,3,31,28
65725,17065,4,4,28,25
65726,17062,2,2,19,23
65727,17062,3,3,23,30
65728,17062,4,4,26,33
65729,17064,2,2,28,34
65730,17064,3,3,19,26
65731,17064,4,4,26,26
65732,17067,1,1,26,36
65733,17067,2,2,28,28
65734,17067,3,3,33,12
65735,17067,4,4,23,33
65736,17066,1,1,26,24
65737,17066,2,2,25,20
65738,17066,3,3,26,39
65739,17066,4,4,27,30
65740,17071,1,1,26,25
65741,17068,1,1,35,33
65742,17068,2,2,29,24
65743,17068,3,3,16,20
65744,17068,4,4,25,28
65745,17071,2,2,22,27
65746,17071,3,3,28,23
65747,17071,4,4,28,21
65748,17070,1,1,34,33
65749,17070,2,2,26,26
65750,17070,3,3,35,22
65751,17070,4,4,41,23
65752,17069,1,1,23,30
65753,17069,2,2,29,37
65754,17069,3,3,21,23
65755,17069,4,4,31,24
65756,17063,5,OT,13,10
65757,17073,1,1,36,38
65758,17073,2,2,31,32
65759,17073,3,3,25,34
65760,17073,4,4,38,38
65761,17072,1,1,23,26
65762,17072,2,2,22,21
65763,17072,3,3,21,29
65764,17072,4,4,28,28
65765,17068,5,OT,15,9
65766,17074,1,1,28,24
65767,17074,2,2,23,39
65768,17074,3,3,27,24
65769,17074,4,4,33,27
65770,17075,1,1,27,32
65771,17075,2,2,34,22
65772,17075,3,3,27,22
65773,17075,4,4,30,20
65774,17076,1,1,29,25
65775,17076,2,2,24,34
65776,17076,3,3,25,26
65777,17076,4,4,17,23
65778,17077,1,1,29,37
65779,17077,2,2,36,37
65780,17077,3,3,25,26
65781,17077,4,4,21,23
65782,17079,1,1,36,37
65783,17078,1,1,26,22
65784,17079,2,2,35,32
65785,17079,3,3,28,29
65786,17079,4,4,24,26
65787,17078,2,2,28,34
65788,17078,3,3,26,26
65789,17078,4,4,13,24
65790,17081,1,1,14,31
65791,17081,2,2,28,19
65792,17081,3,3,23,19
65793,17081,4,4,22,21
65794,17080,1,1,26,26
65795,17080,2,2,26,29
65796,17080,3,3,37,36
65797,17080,4,4,24,14
65798,17085,1,1,32,18
65799,17082,1,1,32,25
65800,17085,2,2,32,27
65801,17085,3,3,29,23
65802,17085,4,4,23,27
65803,17082,2,2,23,29
65804,17082,3,3,12,29
65805,17082,4,4,26,26
65806,17084,1,1,34,20
65807,17083,1,1,26,23
65808,17084,2,2,31,24
65809,17084,3,3,27,27
65810,17084,4,4,31,35
65811,17083,2,2,32,42
65812,17083,3,3,32,30
65813,17083,4,4,33,19
65814,17086,1,1,24,25
65815,17086,2,2,15,32
65816,17086,3,3,30,27
65817,17086,4,4,21,27
65818,17088,1,1,30,23
65819,17088,2,2,14,26
65820,17088,3,3,31,29
65821,17088,4,4,29,28
65822,17087,1,1,28,24
65823,17087,2,2,22,27
65824,17087,3,3,31,18
65825,17087,4,4,42,29
65826,17089,1,1,23,36
65827,17089,2,2,29,45
65828,17089,3,3,26,20
65829,17089,4,4,25,16
65830,17091,1,1,29,40
65831,17091,2,2,18,23
65832,17091,3,3,30,23
65833,17091,4,4,29,27
65834,17090,1,1,25,39
65835,17090,2,2,27,26
65836,17090,3,3,18,21
65837,17090,4,4,22,32
65838,17093,1,1,28,29
65839,17093,2,2,44,27
65840,17093,3,3,31,18
65841,17093,4,4,24,38
65842,17092,1,1,22,23
65843,17092,2,2,27,23
65844,17092,3,3,24,24
65845,17092,4,4,20,32
65846,17094,1,1,26,16
65847,17094,2,2,35,32
65848,17094,3,3,32,31
65849,17094,4,4,19,18
65850,17095,1,1,31,24
65851,17095,2,2,29,33
65852,17095,3,3,26,34
65853,17095,4,4,30,13
65854,17096,1,1,26,28
65855,17096,2,2,26,26
65856,17096,3,3,30,29
65857,17096,4,4,15,29
65858,17097,1,1,28,27
65859,17097,2,2,28,19
65860,17097,3,3,24,25
65861,17097,4,4,23,13
65862,17098,1,1,33,26
65863,17098,2,2,23,29
65864,17098,3,3,33,29
65865,17098,4,4,27,27
65866,17099,1,1,25,18
65867,17099,2,2,27,31
65868,17099,3,3,10,36
65869,17099,4,4,32,21
65870,17100,1,1,25,23
65871,17102,1,1,22,30
65872,17102,2,2,23,40
65873,17102,3,3,24,23
65874,17102,4,4,32,31
65875,17101,1,1,25,29
65876,17101,2,2,22,26
65877,17101,3,3,33,29
65878,17101,4,4,22,16
65879,17100,2,2,19,32
65880,17100,3,3,29,23
65881,17100,4,4,21,27
65882,17103,1,1,28,38
65883,17103,2,2,30,31
65884,17103,3,3,30,32
65885,17103,4,4,44,25
65886,17104,1,1,30,21
65887,17104,2,2,20,30
65888,17104,3,3,24,34
65889,17104,4,4,29,32
65890,17105,1,1,30,37
65891,17105,2,2,26,31
65892,17105,3,3,19,33
65893,17105,4,4,16,25
65894,17106,1,1,20,37
65895,17106,2,2,23,33
65896,17106,3,3,26,21
65897,17106,4,4,27,29
65898,17107,1,1,22,29
65899,17107,2,2,19,30
65900,17107,3,3,29,32
65901,17107,4,4,37,22
65902,17108,1,1,21,27
65903,17108,2,2,23,29
65904,17108,3,3,25,23
65905,17108,4,4,26,32
65906,17110,1,1,24,24
65907,17110,2,2,23,24
65908,17110,3,3,24,16
65909,17110,4,4,34,32
65910,17109,1,1,32,33
65911,17109,2,2,24,33
65912,17109,3,3,44,25
65913,17109,4,4,20,29
65914,17109,5,OT,9,11
65915,17112,1,1,32,21
65916,17112,2,2,17,22
65917,17112,3,3,24,32
65918,17112,4,4,29,27
65919,17112,5,OT,9,5
65920,17113,1,1,16,35
65921,17113,2,2,22,34
65922,17113,3,3,25,31
65923,17113,4,4,26,24
65924,17114,1,1,27,25
65925,17114,2,2,37,25
65926,17114,3,3,29,23
65927,17114,4,4,18,26
65928,17115,1,1,29,18
65929,17115,2,2,29,31
65930,17115,3,3,23,21
65931,17115,4,4,20,26
65932,17116,1,1,33,23
65933,17116,2,2,14,27
65934,17116,3,3,26,23
65935,17116,4,4,20,20
65936,17118,1,1,24,28
65937,17118,2,2,21,23
65938,17118,3,3,30,27
65939,17118,4,4,38,32
65940,17117,1,1,33,33
65941,17117,2,2,20,25
65942,17117,3,3,34,29
65943,17117,4,4,12,27
65944,17119,1,1,46,31
65945,17119,2,2,27,26
65946,17119,3,3,37,25
65947,17119,4,4,21,33
65948,17120,1,1,40,32
65949,17120,2,2,35,29
65950,17120,3,3,33,27
65951,17120,4,4,16,19
65952,17116,5,OT,14,11
65953,17122,1,1,32,27
65954,17122,2,2,25,29
65955,17122,3,3,32,28
65956,17122,4,4,16,35
65957,17121,1,1,24,19
65958,17121,2,2,31,28
65959,17121,3,3,25,35
65960,17121,4,4,33,21
65961,17123,1,1,31,35
