StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,FantasyPointsFanDuel,FantasyPointsDraftKings,PlusMinus,DoubleDoubles,TripleDoubles
897712,7,20002703,2,2022,Charles Bassey,PHI,C,0,3,16.80,25,17,3.00,5.00,60.0,2.00,4.00,50.0,1.00,1.00,100,3.00,4.00,75.0,1.00,3.00,4.00,0.00,0.00,2.00,2.00,5.00,10.00,18.80,18.50,-20.00,0.00,0.00
897713,10,20002712,2,2022,Dalano Banton,TOR,PG,0,5,61.90,71,56,12.00,26.00,46.2,11.00,19.00,57.9,1.00,7.00,14.3,1.00,4.00,25.0,4.00,8.00,12.00,15.00,1.00,4.00,11.00,5.00,26.00,66.90,68.50,39.00,0.00,0.00
897714,28,20000742,2,2022,Paul George,LAC,SF,2,2,30.20,33,39,6.00,18.00,33.3,4.00,8.00,50.0,2.00,10.00,20.0,1.00,1.00,100,0.00,6.00,6.00,6.00,1.00,0.00,3.00,2.00,15.00,31.20,33.00,-15.00,0.00,0.00
897715,2,20001393,2,2022,Kelly Oubre Jr.,CHA,SF,0,1,13.40,13,38,2.00,6.00,33.3,2.00,3.00,66.7,0.00,3.00,0,1.00,2.00,50.0,0.00,2.00,2.00,0.00,0.00,3.00,0.00,2.00,5.00,16.40,13.50,-1.00,0.00,0.00
897716,29,20001597,2,2022,Dario Saric,PHO,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
897717,9,20001746,2,2022,Ryan Arcidiacono,BOS,PG,0,2,10.50,22,7,0.00,5.00,0,0.00,4.00,0,0.00,1.00,0,0.00,0.00,0,2.00,3.00,5.00,5.00,0.00,0.00,3.00,0.00,0.00,10.50,12.25,-10.00,0.00,0.00
897718,17,20001844,2,2022,Donovan Mitchell,UTA,SG,3,3,67.80,65,39,17.00,45.00,37.8,14.00,28.00,50.0,3.00,17.00,17.6,3.00,3.00,100,1.00,3.00,4.00,10.00,5.00,3.00,8.00,6.00,40.00,75.80,73.50,18.00,0.00,0.00
897719,2,20001848,2,2022,Wesley Iwundu,CHA,SF,0,4,17.90,43,55,1.00,11.00,9.1,1.00,9.00,11.1,0.00,2.00,0,1.00,2.00,50.0,0.00,7.00,7.00,3.00,1.00,1.00,2.00,2.00,3.00,19.90,19.25,-23.00,0.00,0.00
897720,2,20002316,2,2022,Jalen McDaniels,CHA,PF,2,4,65.30,108,30,11.00,37.00,29.7,8.00,21.00,38.1,3.00,16.00,18.8,3.00,3.00,100,3.00,21.00,24.00,3.00,3.00,1.00,4.00,6.00,28.00,69.30,70.00,-29.00,0.00,0.00
897721,26,20002414,2,2022,Juan Toscano-Anderson,GS,PF,1,5,59.50,85,46,4.00,19.00,21.1,1.00,3.00,33.3,3.00,16.00,18.8,0.00,2.00,0,2.00,13.00,15.00,17.00,5.00,2.00,9.00,11.00,11.00,66.50,66.25,21.00,0.00,0.00
897722,7,20002546,2,2022,Tyrese Maxey,PHI,PG,2,3,60.70,65,27,18.00,36.00,50.0,15.00,27.00,55.6,3.00,9.00,33.3,1.00,1.00,100,3.00,3.00,6.00,11.00,2.00,0.00,7.00,7.00,40.00,62.70,66.00,-13.00,0.00,0.00
897723,17,20002597,2,2022,Trent Forrest,UTA,PG,1,3,39.50,55,21,5.00,18.00,27.8,4.00,14.00,28.6,1.00,4.00,25.0,1.00,2.00,50.0,1.00,4.00,5.00,9.00,3.00,3.00,4.00,4.00,12.00,45.50,42.25,-23.00,0.00,0.00
897724,20,20002614,2,2022,Facundo Campazzo,DEN,PG,0,5,62.20,109,11,4.00,22.00,18.2,1.00,3.00,33.3,3.00,19.00,15.8,6.00,7.00,85.7,0.00,11.00,11.00,14.00,7.00,1.00,5.00,9.00,17.00,70.20,66.75,-27.00,0.00,0.00
897725,18,20002665,2,2022,Josh Giddey,OKC,PG,3,4,110.60,115,29,23.00,44.00,52.3,19.00,34.00,55.9,4.00,10.00,40.0,4.00,7.00,57.1,5.00,23.00,28.00,20.00,1.00,0.00,9.00,10.00,54.00,111.60,118.50,4.00,0.00,0.00
897726,28,20000874,2,2022,Serge Ibaka,LAC,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
897727,17,20000904,2,2022,Hassan Whiteside,UTA,C,1,3,45.00,44,10,5.00,12.00,41.7,5.00,12.00,41.7,0.00,0.00,0,3.00,6.00,50.0,6.00,14.00,20.00,0.00,1.00,4.00,2.00,8.00,13.00,50.00,47.00,-5.00,0.00,0.00
897728,19,20001674,2,2022,Marquese Chriss,POR,PF,0,4,42.40,52,41,5.00,14.00,35.7,5.00,11.00,45.5,0.00,3.00,0,9.00,12.00,75.0,2.00,10.00,12.00,2.00,4.00,2.00,6.00,2.00,19.00,48.40,46.00,-29.00,0.00,0.00
897729,3,20001835,2,2022,John Collins,ATL,PF,4,4,119.50,101,8,21.00,43.00,48.8,19.00,37.00,51.4,2.00,6.00,33.3,13.00,17.00,76.5,8.00,32.00,40.00,5.00,5.00,3.00,9.00,6.00,57.00,127.50,130.00,15.00,2.00,0.00
